iter	Logloss
386	0.02705275796
387	0.02703879536
388	0.02703077304
389	0.02702088534
390	0.02700072656
391	0.02699532515
392	0.02695846094
393	0.02693411301
394	0.02691791104
395	0.02689331687
396	0.02688994029
397	0.02688168278
398	0.0268666754
399	0.02683244043
400	0.02680953547
401	0.02679588336
402	0.0267908478
403	0.02677137832
404	0.02675328328
405	0.02674311699
406	0.02670547938
407	0.0266899087
408	0.02668044215
409	0.02667913865
410	0.02667607172
411	0.02664641351
412	0.02663967139
413	0.02663491329
414	0.02662581207
415	0.02660263502
416	0.02655550872
417	0.02655190038
418	0.0265389209
419	0.0265289534
420	0.02652315037
421	0.02651081041
422	0.02650701534
423	0.02649183481
424	0.0264808964
425	0.02645269288
426	0.02642680105
427	0.02642418089
428	0.02641761541
429	0.0263767817
430	0.02636457161
431	0.02634901969
432	0.02634181626
433	0.02634030012
434	0.02631670504
435	0.02631236008
436	0.02630496102
437	0.026259551
438	0.02625140599
439	0.02621529586
440	0.02620862539
441	0.02620420887
442	0.02618598914
443	0.02614709735
444	0.0261435813
445	0.02614206511
446	0.02611855843
447	0.02611398693
448	0.0260984428
449	0.0260917764
450	0.02604469914
451	0.02603262332
452	0.02602697247
453	0.02600064587
454	0.02598798756
455	0.02595364465
456	0.02592208728
457	0.02591559416
458	0.02591118314
459	0.02590327749
460	0.02588791271
461	0.02587422482
462	0.02585228707
463	0.02583856464
464	0.02583416764
465	0.02582077228
466	0.02580031036
467	0.02577804574
468	0.02576061176
469	0.02575924372
470	0.02573970128
471	0.02573771534
472	0.02573660645
473	0.02572742913
474	0.02570059118
475	0.0256983766
476	0.025689975
477	0.02567965688
478	0.02563926085
479	0.02562384509
480	0.02561234347
481	0.02560158192
482	0.02559413411
483	0.02558069378
484	0.02556224918
485	0.02553303213
486	0.02552190608
487	0.02549752829
488	0.025485655
489	0.02548374986
490	0.02546368355
491	0.02544779548
492	0.02541644765
493	0.02540687204
494	0.02539477381
495	0.02539192367
496	0.0253724494
497	0.02535574373
498	0.02534337567
499	0.02534139209
500	0.02533286389
501	0.02532529405
502	0.02530678177
503	0.02529796939
504	0.02528992234
505	0.02528354386
506	0.02527764485
507	0.02526429422
508	0.02524663951
509	0.0252369557
510	0.0252317139
511	0.02522174465
512	0.02519824275
513	0.02519476151
514	0.02517427089
515	0.02515006308
516	0.02513926649
517	0.02512625454
518	0.02511953896
519	0.02511333031
520	0.02510156442
521	0.02508688014
522	0.02507964537
523	0.02507184736
524	0.02505431726
525	0.02504907403
526	0.0250392478
527	0.02503606546
528	0.02503142996
529	0.02501472842
530	0.02500394155
531	0.02497982408
532	0.02493694783
533	0.02492318024
534	0.02491727207
535	0.02488626978
536	0.02486572328
537	0.02486366427
538	0.02485269455
539	0.02484832097
540	0.02483916713
541	0.02481506117
542	0.02481166636
543	0.02477600462
544	0.02476736839
545	0.02475146232
546	0.02474429081
547	0.02472945527
548	0.02471565063
549	0.02471441319
550	0.02469976976
551	0.02469486849
552	0.0246698204
553	0.02465200594
554	0.02464411791
555	0.02464091986
556	0.02463660797
557	0.02461977528
558	0.02461480307
559	0.02460451714
560	0.02459815951
561	0.02459680336
562	0.02459636814
563	0.02457860445
564	0.02457401225
565	0.02456328657
566	0.02454955088
567	0.02452368945
568	0.0245127913
569	0.0245006809
570	0.024496827
571	0.02446697471
572	0.02442967326
573	0.02441118692
574	0.02439937401
575	0.02439031969
576	0.02436986766
577	0.02436797714
578	0.02435793027
579	0.02435612169
580	0.02434706624
581	0.02433238723
582	0.02433196863
583	0.02432485618
584	0.0243187702
585	0.02431066256
586	0.02425478175
587	0.02425100985
588	0.02422591254
589	0.02420932534
590	0.02419157543
591	0.02418282259
592	0.02416413134
593	0.02414859362
594	0.02414670622
595	0.02412642645
596	0.02412349628
597	0.02412303344
598	0.02410906228
599	0.02410289243
600	0.02407495198
601	0.02406536804
602	0.02404711113
603	0.02404486074
604	0.02404314734
605	0.02403228434
606	0.02401501809
607	0.02398951872
608	0.02398286051
609	0.02396107433
610	0.02393952444
611	0.02392111024
612	0.02391912855
613	0.0239071744
614	0.0238848902
615	0.0238683212
616	0.0238615221
617	0.02384563599
618	0.02381550082
619	0.02381377756
620	0.02380655015
621	0.02376872339
622	0.02376113429
623	0.02375893686
624	0.02374155744
625	0.02373182534
626	0.0237229759
627	0.02371998553
628	0.02371329455
629	0.0237076661
630	0.02370278649
631	0.02368919308
632	0.02368097001
633	0.0236769144
634	0.02366835959
635	0.02365674891
636	0.0236089675
637	0.02359777039
638	0.02359214694
639	0.02358647309
640	0.0235819084
641	0.0235781432
642	0.02357034001
643	0.02355081226
644	0.02354844132
645	0.02350376931
646	0.02349315232
647	0.02348699217
648	0.0234775077
649	0.02346746682
650	0.02346461162
651	0.02344652887
652	0.02340552254
653	0.02339001106
654	0.02338544694
655	0.02337780765
656	0.02336095499
657	0.02335010225
658	0.02333023042
659	0.02331422021
660	0.02330663097
661	0.0232410042
662	0.02323285639
663	0.02321926437
664	0.02319390672
665	0.02318873907
666	0.023167315
667	0.02315659772
668	0.02315258638
669	0.02313979995
670	0.02312641073
671	0.02311350621
672	0.02309037171
673	0.02306423223
674	0.02304867196
675	0.02301941688
676	0.02300769552
677	0.0230060137
678	0.02300233829
679	0.02299062283
680	0.02298580015
681	0.02298464814
682	0.02296469921
683	0.02295696001
684	0.02295352245
685	0.02294919253
686	0.02291929513
687	0.02288254259
688	0.02286979756
689	0.02286360805
690	0.02285596949
691	0.02285095949
692	0.02280846391
693	0.02277379677
694	0.0227649418
695	0.02275514294
696	0.02266136402
697	0.02265664644
698	0.0226318858
699	0.0226248516
700	0.02259746901
701	0.02258373729
702	0.02257675513
703	0.02256810149
704	0.02254240023
705	0.02250886707
706	0.02249019162
707	0.02248614366
708	0.02247922241
709	0.02245826634
710	0.02245334726
711	0.02244461117
712	0.02237446076
713	0.02235444159
714	0.02233109837
715	0.02231654305
716	0.02230985468
717	0.02229916347
718	0.02228890167
719	0.0222860511
720	0.02228123583
721	0.02226308493
722	0.02224574343
723	0.02221394002
724	0.02219590134
725	0.02218192467
726	0.02217251876
727	0.02216978589
728	0.02215155368
729	0.02214802256
730	0.02213641309
731	0.022131657
732	0.02211767609
733	0.02211421356
734	0.02211351762
735	0.02210929698
736	0.02208869
737	0.02208086832
738	0.02207801073
739	0.02207695355
740	0.02207421989
741	0.02206891215
742	0.02206310103
743	0.02204827449
744	0.02200757904
745	0.02199320142
746	0.02199100301
747	0.02197304601
748	0.02196935309
749	0.02196829109
750	0.02195472
751	0.02194043935
752	0.02192873421
753	0.02190533323
754	0.0218847952
755	0.02187680988
756	0.02186968634
757	0.02186159787
758	0.02185834018
759	0.02184110339
760	0.0218120261
761	0.0218018514
762	0.02180149019
763	0.02179491464
764	0.02178040238
765	0.02176806433
766	0.02174595621
767	0.02174196199
768	0.0217313223
769	0.02173016315
770	0.02172639783
771	0.02171082022
772	0.02170918688
773	0.02168074466
774	0.02166069914
775	0.02164423932
776	0.02163992502
777	0.02163309801
778	0.02162636424
779	0.02162494158
780	0.02161514141
781	0.02158072403
782	0.02156820139
783	0.02156300059
784	0.02155090974
785	0.0215418117
786	0.02153568667
787	0.02151470674
788	0.02150474942
789	0.0215012171
790	0.02148479258
791	0.02148046658
792	0.02147390238
793	0.02146673121
794	0.02146109514
795	0.02145824825
796	0.0214407347
797	0.021418394
798	0.02141135384
799	0.02140177699
800	0.02140050096
801	0.02139784846
802	0.0213911388
803	0.02137044294
804	0.02135499752
805	0.0213495588
806	0.02134164631
807	0.02132764137
808	0.02131924835
809	0.02130930954
810	0.02130267561
811	0.02128333317
812	0.02125707816
813	0.02124921719
814	0.02123297818
815	0.02120739295
816	0.0212011397
817	0.02118915256
818	0.02117486122
819	0.02115987235
820	0.02115815544
821	0.02114388765
822	0.02112915475
823	0.02112204172
824	0.02110645394
825	0.02108780491
826	0.02108124808
827	0.02106196756
828	0.02105885748
829	0.02103339333
830	0.0210151378
831	0.0210143229
832	0.02101335069
833	0.02100389463
834	0.02097587026
835	0.02096794742
836	0.02096665727
837	0.02096256822
838	0.02095102139
839	0.02094175028
840	0.02092786186
841	0.02091702396
842	0.02090991967
843	0.02089879305
844	0.02089635412
845	0.02088470234
846	0.02088036163
847	0.02087108596
848	0.02085947771
849	0.0208452334
850	0.02084333122
851	0.02082835966
852	0.02081600953
853	0.0208081215
854	0.02078710023
855	0.02077633459
856	0.02077517254
857	0.02077089717
858	0.0207638417
859	0.02075564294
860	0.02074938968
861	0.02074316149
862	0.02072842581
863	0.02072541513
864	0.02072447035
865	0.02071964764
866	0.02070577531
867	0.02068577523
868	0.02068221968
869	0.02067030674
870	0.02066351307
871	0.02065759714
872	0.02065368474
873	0.02064316191
874	0.02063068349
875	0.02062435545
876	0.02062378924
877	0.02060159503
878	0.02057114719
879	0.02056262796
880	0.0205506076
881	0.02051804764
882	0.0205121316
883	0.02050351051
884	0.02049433731
885	0.02047884741
886	0.02046365125
887	0.02046114488
888	0.02044845317
889	0.02043580522
890	0.02042969128
891	0.02040785887
892	0.02040388493
893	0.02039386929
894	0.0203819716
895	0.02037990607
896	0.02037823929
897	0.02037760263
898	0.02037432517
899	0.02036465631
900	0.02032668316
901	0.020322202
902	0.02031621332
903	0.02030533357
904	0.02029942164
905	0.02028647422
906	0.02028579076
907	0.02027984946
908	0.02027291087
909	0.02026050622
910	0.02024544416
911	0.02023904936
912	0.02022882543
913	0.0202178767
914	0.02020871934
915	0.02020095377
916	0.02019657696
917	0.02017727736
918	0.0201585022
919	0.02015274648
920	0.02010464177
921	0.02009090154
922	0.02007518432
923	0.0200720586
924	0.02004112334
925	0.0200362362
926	0.02002112068
927	0.02001774874
928	0.02000728256
929	0.02000494001
930	0.01999958503
931	0.01999142474
932	0.01998709359
933	0.01997612129
934	0.01996636929
935	0.01995674709
936	0.01995444708
937	0.01994215733
938	0.01993463816
939	0.0199319909
940	0.01992874808
941	0.01992186779
942	0.01991268051
943	0.01989027498
944	0.01988110469
945	0.01985889275
946	0.01984957925
947	0.01982921623
948	0.01982153814
949	0.01981770858
950	0.01980933811
951	0.01980589293
952	0.01979650928
953	0.01977851264
954	0.0197593251
955	0.01974316425
956	0.01973863756
957	0.01973053276
958	0.01972426265
959	0.01971360661
960	0.01970982955
961	0.019706439
962	0.01970274252
963	0.01969741345
964	0.01969364332
965	0.01967913814
966	0.01967359817
967	0.01966477067
968	0.0196593264
969	0.01965076499
970	0.01964260297
971	0.01963700996
972	0.01962521723
973	0.01961640053
974	0.01960289403
975	0.01958964293
976	0.01955905923
977	0.01954990327
978	0.01954845896
979	0.01954653706
980	0.01953913
981	0.01951704482
982	0.01951299297
983	0.01950850272
984	0.01950624658
985	0.01947724184
986	0.01946380006
987	0.01946254525
988	0.01945394842
989	0.01944639577
990	0.01942178868
991	0.01940733121
992	0.01940420681
993	0.01940021968
994	0.01938996264
995	0.0193877026
996	0.01938575927
997	0.01937374862
998	0.01936066253
999	0.01935826833
